Date,Open,High,Low,Close,Adj Close,Volume
2020-08-01,103.449997,105.949997,98.699997,101.800003,91.417122,123334823
2020-09-01,102.449997,107.000000,100.050003,103.000000,92.494728,139749993
2020-10-01,103.000000,107.699997,102.699997,103.000000,92.494728,97663422
2020-11-01,103.150002,115.949997,102.300003,113.300003,101.744194,140588709
2020-12-01,113.800003,122.400002,113.349998,122.250000,109.781357,128439831
2021-01-01,122.250000,143.250000,122.000000,128.199997,115.124496,264577521
2021-02-01,128.199997,141.250000,127.550003,133.399994,122.404877,147094531
2021-03-01,133.399994,136.050003,129.500000,134.750000,123.643608,181182989
2021-04-01,135.699997,142.000000,135.199997,140.600006,129.011444,127877126
2021-05-01,140.399994,140.399994,121.199997,137.100006,125.799919,288632285
2021-06-01,137.199997,139.350006,134.500000,138.949997,127.497429,127656110
2021-07-01,139.000000,141.850006,133.750000,136.050003,124.836456,205245659
2021-08-01,137.000000,140.350006,130.199997,140.350006,129.111404,214848920
2021-09-01,140.149994,143.500000,135.199997,137.050003,126.075661,212329282
2021-10-01,136.300003,137.800003,130.899994,135.800003,124.925758,234873041
2021-11-01,136.199997,143.550003,136.149994,138.000000,126.949577,149363599
2021-12-01,138.100006,146.149994,138.050003,145.500000,133.849014,172409209
2022-01-01,146.000000,152.399994,141.050003,141.550003,130.215302,241693799
2022-02-01,141.550003,145.050003,137.850006,138.500000,130.203995,167881702
2022-03-01,139.050003,140.800003,131.000000,138.100006,129.827957,310811068
2022-04-01,136.600006,136.949997,125.949997,128.750000,121.038002,249274389
2022-05-01,128.750000,129.800003,121.199997,129.800003,122.025124,169768531
2022-06-01,129.300003,130.050003,115.500000,115.800003,108.863701,213894763
2022-07-01,115.650002,118.500000,108.449997,118.000000,110.931923,317571855
2022-08-01,118.099998,122.300003,115.099998,117.599998,110.555878,208948196
2022-09-01,115.500000,116.400002,103.000000,103.449997,97.443954,236999715
2022-10-01,102.500000,108.000000,96.500000,99.050003,93.299408,273966278
2022-11-01,98.849998,116.949997,97.500000,116.349998,109.595009,313765237
2022-12-01,119.199997,119.500000,108.400002,110.199997,103.802055,204472668
2023-01-01,110.199997,121.000000,108.449997,118.300003,111.431801,239836461
2023-02-01,119.099998,121.800003,117.099998,118.800003,114.421791,148734915
2023-03-01,117.300003,122.349998,116.500000,121.599998,117.118607,225633062
2023-04-01,121.599998,121.650002,115.500000,117.400002,113.073387,116835063
2023-05-01,117.400002,127.550003,116.650002,126.150002,121.500916,243479943
2023-06-01,125.349998,132.000000,124.900002,129.100006,124.342209,181086236
2023-07-01,129.600006,132.500000,126.500000,128.800003,124.053261,179851781
2023-08-01,129.000000,129.550003,122.900002,125.699997,122.835587,181158527
2023-09-01,125.500000,127.349998,121.550003,122.650002,119.855095,129541095
2023-10-01,123.599998,127.400002,121.099998,121.150002,118.389275,167436612
2023-11-01,122.000000,132.699997,121.250000,131.350006,128.356842,279979694
2023-12-01,131.000000,136.000000,129.899994,135.449997,132.363403,212547975
2024-01-01,135.449997,135.949997,127.300003,132.899994,129.871506,153473646
2024-01-23,133.899994,134.250000,133.500000,134.050003,134.050003,7318159
